candidate_id	seqname	strand	arms	intron_count	strict_supported_introns	strict_intron_fraction	all_introns_strict	stringtie_exact_intron_chain	stringtie_exact_intron_chain_any_strand	stringtie_exact_full_chain	stringtie_exact_full_chain_any_strand
cand_0000934	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	17	15	0.882353	0	0	0	0	0
cand_0000935	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	9	9	1.000000	1	1	1	0	0
cand_0000936	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	12	0	0.000000	0	0	0	0	0
cand_0000937	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	14	14	1.000000	1	0	0	0	0
cand_0000938	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	19	19	1.000000	1	1	1	0	0
cand_0000939	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	5	0	0.000000	0	0	0	0	0
cand_0000940	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000941	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	7	0	0.000000	0	0	0	0	0
cand_0000942	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	11	10	0.909091	0	1	1	0	0
cand_0000943	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D	18	14	0.777778	0	0	0	0	0
cand_0000944	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	21	15	0.714286	0	0	0	0	0
cand_0000945	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	14	13	0.928571	0	0	0	0	0
cand_0000946	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE	17	0	0.000000	0	0	0	0	0
cand_0000947	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	7	1	0.142857	0	0	0	0	0
cand_0000948	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	6	6	1.000000	1	0	0	0	0
cand_0000949	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	10	1	0.100000	0	0	0	0	0
cand_0000950	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	8	8	1.000000	1	1	1	0	0
cand_0000951	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000952	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	7	7	1.000000	1	0	0	0	0
cand_0000953	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	8	8	1.000000	1	1	1	0	0
cand_0000954	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	19	0	0.000000	0	0	0	0	0
cand_0000955	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	9	9	1.000000	1	0	0	0	0
cand_0000956	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	1	1	1.000000	1	0	0	0	0
cand_0000957	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000958	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE	4	2	0.500000	0	0	0	0	0
cand_0000959	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	12	12	1.000000	1	1	1	0	0
cand_0000960	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	22	22	1.000000	1	0	0	0	0
cand_0000961	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0000962	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	7	0	0.000000	0	0	0	0	0
cand_0000963	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D	11	1	0.090909	0	0	0	0	0
cand_0000964	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000965	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	D,R_TE,U_soft	5	5	1.000000	1	0	0	0	0
cand_0000966	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	D,R_TE,U_soft	26	6	0.230769	0	0	0	0	0
cand_0000967	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	29	0	0.000000	0	0	0	0	0
cand_0000968	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	U_soft	58	0	0.000000	0	0	0	0	0
cand_0000969	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	U_soft	2	1	0.500000	0	0	0	0	0
cand_0000970	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	U_soft	7	6	0.857143	0	0	0	0	0
cand_0000971	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	9	6	0.666667	0	0	0	0	0
cand_0000972	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	11	11	1.000000	1	1	1	0	0
cand_0000973	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	4	3	0.750000	0	0	0	0	0
cand_0000974	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	9	0	0.000000	0	0	0	0	0
cand_0000975	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	U_soft	5	3	0.600000	0	0	0	0	0
cand_0000976	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	14	13	0.928571	0	0	0	0	0
cand_0000977	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	4	0	0.000000	0	0	0	0	0
cand_0000978	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	19	14	0.736842	0	0	0	0	0
cand_0000979	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	U_soft	17	0	0.000000	0	0	0	0	0
cand_0000980	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	U_soft	3	3	1.000000	1	1	1	0	0
cand_0000981	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	U_soft	13	1	0.076923	0	0	0	0	0
cand_0000982	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	R_TE	27	0	0.000000	0	0	0	0	0
cand_0000983	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	R_TE	18	15	0.833333	0	0	0	0	0
cand_0000984	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	R_TE	4	0	0.000000	0	0	0	0	0
cand_0000985	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	+	R_TE	16	13	0.812500	0	0	0	0	0
cand_0000986	NC_041736.1|base_mask_core=1|core=38740815-43740815|halo=38640815-43840815	-	R_TE	11	1	0.090909	0	0	0	0	0
cand_0000987	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE	7	2	0.285714	0	0	0	0	0
cand_0000988	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE,U_soft	5	5	1.000000	1	1	1	0	0
cand_0000989	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE	4	0	0.000000	0	0	0	0	0
cand_0000990	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D	7	4	0.571429	0	0	0	0	0
cand_0000991	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE	11	0	0.000000	0	0	0	0	0
cand_0000992	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D	8	0	0.000000	0	0	0	0	0
cand_0000993	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE	14	12	0.857143	0	0	0	0	0
cand_0000994	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	7	7	1.000000	1	0	0	0	0
cand_0000995	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE,U_soft	12	0	0.000000	0	0	0	0	0
cand_0000996	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0000997	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	3	0	0.000000	0	0	0	0	0
cand_0000998	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	1	1	1.000000	1	1	1	0	0
cand_0000999	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	19	19	1.000000	1	1	1	0	0
cand_0001000	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE,U_soft	9	0	0.000000	0	0	0	0	0
cand_0001001	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,U_soft	5	0	0.000000	0	0	0	0	0
cand_0001002	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE	9	0	0.000000	0	0	0	0	0
cand_0001003	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE,U_soft	13	12	0.923077	0	0	0	0	0
cand_0001004	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE	19	0	0.000000	0	0	0	0	0
cand_0001005	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE,U_soft	2	2	1.000000	1	1	1	0	0
cand_0001006	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0001007	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,U_soft	29	29	1.000000	1	0	0	0	0
cand_0001008	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D	4	3	0.750000	0	0	0	0	0
cand_0001009	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	7	7	1.000000	1	1	1	0	0
cand_0001010	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	11	4	0.363636	0	0	0	0	0
cand_0001011	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	10	0	0.000000	0	0	0	0	0
cand_0001012	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	7	7	1.000000	1	0	0	0	0
cand_0001013	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,U_soft	6	0	0.000000	0	0	0	0	0
cand_0001014	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D	13	8	0.615385	0	0	0	0	0
cand_0001015	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE	12	11	0.916667	0	0	0	0	0
cand_0001016	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	10	0	0.000000	0	0	0	0	0
cand_0001017	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE,U_soft	19	19	1.000000	1	0	0	0	0
cand_0001018	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	D,R_TE	55	48	0.872727	0	0	0	0	0
cand_0001019	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0001020	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	D,R_TE	16	0	0.000000	0	0	0	0	0
cand_0001021	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	U_soft	6	2	0.333333	0	0	0	0	0
cand_0001022	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	U_soft	14	3	0.214286	0	0	0	0	0
cand_0001023	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	U_soft	11	0	0.000000	0	0	0	0	0
cand_0001024	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	U_soft	13	13	1.000000	1	1	1	0	0
cand_0001025	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	U_soft	8	0	0.000000	0	0	0	0	0
cand_0001026	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	U_soft	20	0	0.000000	0	0	0	0	0
cand_0001027	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	U_soft	0	0		0	0	0	0	0
cand_0001028	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	U_soft	12	7	0.583333	0	0	0	0	0
cand_0001029	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	U_soft	55	47	0.854545	0	0	0	0	0
cand_0001030	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	U_soft	15	0	0.000000	0	0	0	0	0
cand_0001031	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	R_TE	15	5	0.333333	0	0	0	0	0
cand_0001032	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	R_TE	5	0	0.000000	0	0	0	0	0
cand_0001033	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	-	R_TE	33	32	0.969697	0	0	0	0	0
cand_0001034	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	R_TE	5	0	0.000000	0	0	0	0	0
cand_0001035	NC_041739.1|base_mask_core=0|core=17652016-22652016|halo=17552016-22752016	+	R_TE	13	8	0.615385	0	0	0	0	0
cand_0001036	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	12	0	0.000000	0	0	0	0	0
cand_0001037	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0001038	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE	3	3	1.000000	1	0	0	0	0
cand_0001039	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	11	9	0.818182	0	0	0	0	0
cand_0001040	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	7	7	1.000000	1	1	1	0	0
cand_0001041	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	4	4	1.000000	1	1	1	0	0
cand_0001042	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	4	0	0.000000	0	0	0	0	0
cand_0001043	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D	11	9	0.818182	0	0	0	0	0
cand_0001044	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE,U_soft	3	3	1.000000	1	1	1	0	0
cand_0001045	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	5	5	1.000000	1	0	0	0	0
cand_0001046	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	24	17	0.708333	0	0	0	0	0
cand_0001047	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	11	0	0.000000	0	0	0	0	0
cand_0001048	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE	10	10	1.000000	1	0	0	0	0
cand_0001049	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	5	5	1.000000	1	0	0	0	0
cand_0001050	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	13	0	0.000000	0	0	0	0	0
cand_0001051	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	10	9	0.900000	0	0	0	0	0
cand_0001052	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D	9	5	0.555556	0	0	0	0	0
cand_0001053	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	1	0	0.000000	0	0	0	0	0
cand_0001054	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	0	0		0	0	0	0	0
cand_0001055	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE	45	3	0.066667	0	0	0	0	0
cand_0001056	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,U_soft	3	0	0.000000	0	0	0	0	0
cand_0001057	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE	0	0		0	0	0	0	0
cand_0001058	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,U_soft	3	0	0.000000	0	0	0	0	0
cand_0001059	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D	5	0	0.000000	0	0	0	0	0
cand_0001060	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0001061	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,U_soft	2	0	0.000000	0	0	0	0	0
cand_0001062	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0001063	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE,U_soft	1	0	0.000000	0	0	0	0	0
cand_0001064	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	D,R_TE,U_soft	0	0		0	0	0	0	0
cand_0001065	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	12	0	0.000000	0	0	0	0	0
cand_0001066	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	11	8	0.727273	0	0	0	0	0
cand_0001067	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	10	9	0.900000	0	0	0	0	0
cand_0001068	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	U_soft	2	0	0.000000	0	0	0	0	0
cand_0001069	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	24	17	0.708333	0	0	0	0	0
cand_0001070	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	U_soft	9	6	0.666667	0	0	0	0	0
cand_0001071	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	6	5	0.833333	0	0	0	0	0
cand_0001072	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	10	9	0.900000	0	0	0	0	0
cand_0001073	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	U_soft	9	5	0.555556	0	0	0	0	0
cand_0001074	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	1	0	0.000000	0	0	0	0	0
cand_0001075	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	U_soft	0	0		0	0	0	0	0
cand_0001076	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	U_soft	45	3	0.066667	0	0	0	0	0
cand_0001077	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	R_TE	11	9	0.818182	0	0	0	0	0
cand_0001078	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	R_TE	9	5	0.555556	0	0	0	0	0
cand_0001079	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	R_TE	0	0		0	0	0	0	0
cand_0001080	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	+	R_TE	0	0		0	0	0	0	0
cand_0001081	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	R_TE	1	0	0.000000	0	0	0	0	0
cand_0001082	NC_041739.1|base_mask_core=1|core=37804032-42804032|halo=37704032-42904032	-	R_TE	1	0	0.000000	0	0	0	0	0
